LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid_sd
SCH,118,Norfolk City,759,old Fairlawn Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,65,NA,NA,9,NA,NA,old Fairlawn Elementary Norfolk City,36.8573166,-76.1936801,5102670
SCH,65,Northampton County,452,Kiptopeke Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,51,NA,54,9,NA,4,Kiptopeke Elementary Northampton County,37.4036867,-75.910410100000007,5102710
SCH,65,Northampton County,451,Occohannock Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,66,NA,59,7,NA,9,Occohannock Elementary Northampton County,37.5211639,-75.8154373,5102710
SCH,66,Northumberland County,331,Northumberland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,53,17,NA,5,Northumberland Elementary Northumberland County,40.9025993,-76.8108978,NA
SCH,119,Norton City,40,Norton Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,73,NA,73,11,NA,9,Norton Elementary Norton City,36.941675,-82.6223293,5102760
SCH,68,Orange County,360,Gordon-Barbour Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,71,NA,58,10,NA,3,Gordon-Barbour Elementary Orange County,38.1381314,-78.1929973,5102820
SCH,68,Orange County,70,Lightfoot Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,54,NA,41,9,NA,3,Lightfoot Elementary Orange County,38.2460619,-77.9532888,5102820
SCH,68,Orange County,50,Locust Grove Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,66,NA,58,21,NA,8,Locust Grove Elementary Orange County,38.2984833,-77.8314829,5102820
SCH,68,Orange County,370,Orange Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,74,NA,58,19,NA,8,Orange Elementary Orange County,38.2475122,-78.1180457,5102820
SCH,69,Page County,350,Luray Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,41,15,NA,2,Luray Elementary Page County,38.6582154,-78.4553457,5102850
SCH,69,Page County,310,Shenandoah Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,53,9,NA,5,Shenandoah Elementary Page County,38.4854966,-78.6216193,5102850
SCH,69,Page County,50,Springfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,73,19,NA,3,Springfield Elementary Page County,38.7285043,-78.421323,5102850
SCH,69,Page County,210,Stanley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,54,NA,37,7,NA,2,Stanley Elementary Page County,38.57862,-78.5031536,5102850
SCH,70,Patrick County,440,Blue Ridge Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,86,NA,86,14,NA,14,Blue Ridge Elementary Patrick County,36.5998153,-80.5102872,5102880
SCH,70,Patrick County,150,Meadows of Dan Elementary,Elem,KG,7,English: Reading,Gr 3,English Reading,88,NA,64,35,NA,0,Meadows of Dan Elementary Patrick County,36.7366519,-80.4006385,5102880
SCH,70,Patrick County,680,Patrick Springs Elementary,Elem,PK,3,English: Reading,Gr 3,English Reading,89,NA,77,27,NA,11,Patrick Springs Elementary Patrick County,36.6433002,-80.1995723,5102880
SCH,70,Patrick County,320,Stuart Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,87,NA,73,29,NA,15,Stuart Elementary Patrick County,36.6416222,-80.2760888,5102880
SCH,70,Patrick County,80,Woolwine Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,81,NA,67,14,NA,8,Woolwine Elementary Patrick County,36.7876374,-80.2754192,5102880
SCH,120,Petersburg City,110,Cool Spring Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,45,NA,31,4,NA,3,Cool Spring Elementary Petersburg City,37.2052264,-77.4157325,5102910
SCH,120,Petersburg City,170,Lakemont Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,31,NA,22,3,NA,0,Lakemont Elementary Petersburg City,37.2350218,-77.3725706,5102910
SCH,120,Petersburg City,180,Pleasants Lane Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,54,NA,32,4,NA,0,Pleasants Lane Elementary Petersburg City,37.2129672,-77.4317721,5102910
SCH,120,Petersburg City,130,Walnut Hill Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,64,NA,32,8,NA,0,Walnut Hill Elementary Petersburg City,37.2025428,-77.3857788,5102910
SCH,71,Pittsylvania County,1853,Brosville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,62,10,NA,10,Brosville Elementary Pittsylvania County,36.6200998,-79.6044986,5102940
SCH,71,Pittsylvania County,640,Chatham Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,73,28,NA,5,Chatham Elementary Pittsylvania County,36.8413984,-79.3958054,5102940
SCH,71,Pittsylvania County,280,Gretna Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,80,22,NA,18,Gretna Elementary Pittsylvania County,36.950142,-79.366343,5102940
SCH,71,Pittsylvania County,30,John L. Hurt Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,92,NA,88,25,NA,12,John L. Hurt Elementary Pittsylvania County,37.093451,-79.297088,5102940
SCH,71,Pittsylvania County,1690,Kentuck Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,87,NA,71,16,NA,8,Kentuck Elementary Pittsylvania County,36.6562622,-79.3028175,5102940
SCH,71,Pittsylvania County,1750,Mount Airy Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,65,10,NA,6,Mount Airy Elementary Pittsylvania County,36.945569,-79.1784973,5102940
SCH,71,Pittsylvania County,1460,Southside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,72,17,NA,11,Southside Elementary Pittsylvania County,36.6880794,-79.3733612,5102940
SCH,71,Pittsylvania County,1710,Stony Mill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,81,31,NA,14,Stony Mill Elementary Pittsylvania County,36.6401329,-79.5633316,5102940
SCH,71,Pittsylvania County,1851,Twin Springs Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,85,23,NA,12,Twin Springs Elementary Pittsylvania County,36.6882539,-79.4296488,5102940
SCH,71,Pittsylvania County,1740,Union Hall Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,95,NA,64,17,NA,8,Union Hall Elementary Pittsylvania County,36.7700352,-79.5462783,5102940
SCH,142,Poquoson City,150,Poquoson Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,88,NA,93,29,NA,15,Poquoson Elementary Poquoson City,37.1301172,-76.3612196,5102980
SCH,121,Portsmouth City,1766,Brighton Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,46,NA,29,2,NA,5,Brighton Elementary Portsmouth City,36.8195538,-76.3107971,5103000
SCH,121,Portsmouth City,321,Churchland Academy Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,71,NA,55,17,NA,7,Churchland Academy Elementary Portsmouth City,36.8815711,-76.3814745,5103000
SCH,121,Portsmouth City,650,Churchland Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,76,NA,67,11,NA,12,Churchland Elementary Portsmouth City,36.8580979,-76.3843809,5103000
SCH,121,Portsmouth City,160,Churchland Primary & Intermediate,Elem,KG,6,English: Reading,Gr 3,English Reading,68,NA,55,11,NA,7,Churchland Primary & Intermediate Portsmouth City,36.8908107,-76.3845384,5103000
SCH,121,Portsmouth City,1400,Cradock Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,51,NA,13,2,NA,0,Cradock Elementary Portsmouth City,36.797631,-76.320142,5103000
SCH,121,Portsmouth City,190,Douglass Park Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,40,NA,17,3,NA,0,Douglass Park Elementary Portsmouth City,36.8183149,-76.3393191,5103000
SCH,121,Portsmouth City,1630,Hodges Manor Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,74,NA,54,11,NA,4,Hodges Manor Elementary Portsmouth City,36.8146461,-76.3841535,5103000
SCH,121,Portsmouth City,1650,Lakeview Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,38,NA,48,7,NA,15,Lakeview Elementary Portsmouth City,36.7982526,-76.3715508,5103000
SCH,121,Portsmouth City,60,Park View Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,58,NA,53,12,NA,9,Park View Elementary Portsmouth City,36.8396996,-76.3135837,5103000
SCH,121,Portsmouth City,290,Simonsdale Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,75,NA,55,18,NA,5,Simonsdale Elementary Portsmouth City,36.8268365,-76.3662682,5103000
SCH,121,Portsmouth City,1769,Victory Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,68,NA,58,14,NA,15,Victory Elementary Portsmouth City,36.8068296,-76.3359839,5103000
SCH,121,Portsmouth City,230,Waterview Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,49,NA,27,4,NA,2,Waterview Elementary Portsmouth City,36.8413925,-76.3468652,5103000
SCH,121,Portsmouth City,210,Westhaven Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,57,NA,50,11,NA,0,Westhaven Elementary Portsmouth City,36.8293494,-76.3491177,5103000
SCH,72,Powhatan County,21,Flat Rock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,67,27,NA,15,Flat Rock Elementary Powhatan County,37.518986,-77.7985165,NA
SCH,72,Powhatan County,231,Pocahontas Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,73,NA,70,10,NA,8,Pocahontas Elementary Powhatan County,37.5599784,-77.9487075,NA
SCH,72,Powhatan County,13,Powhatan Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,65,NA,70,13,NA,9,Powhatan Elementary Powhatan County,37.5516299,-77.9342417,NA
SCH,73,Prince Edward County,10,Prince Edward Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,52,NA,33,11,NA,3,Prince Edward Elementary Prince Edward County,37.2647243,-78.4019973,5103060
SCH,74,Prince George County,340,David A. Harrison Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,69,13,NA,14,David A. Harrison Elementary Prince George County,37.1344443,-77.2278517,5103090
SCH,74,Prince George County,310,L.L. Beazley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,92,NA,90,26,NA,15,L.L. Beazley Elementary Prince George County,37.2250649,-77.2847456,5103090
SCH,74,Prince George County,290,North Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,64,15,NA,6,North Elementary Prince George County,37.2321243,-77.2085266,5103090
SCH,74,Prince George County,300,South Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,86,NA,90,17,NA,20,South Elementary Prince George County,37.128507,-77.3123097,5103090
SCH,74,Prince George County,280,William A. Walton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,70,14,NA,11,William A. Walton Elementary Prince George County,37.2015966,-77.3299747,5103090
SCH,75,Prince William County,330,A. Henderson Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,76,NA,80,24,NA,14,A. Henderson Elementary Prince William County,38.6216247,-77.3438177,5103130
SCH,75,Prince William County,760,Antietam Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,65,21,NA,10,Antietam Elementary Prince William County,38.6936707,-77.2978841,5103130
SCH,75,Prince William County,200,Ashland Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,92,NA,86,28,NA,15,Ashland Elementary Prince William County,38.621982,-77.3943788,5103130
SCH,75,Prince William County,670,Bel Air Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,43,21,NA,0,Bel Air Elementary Prince William County,38.6446591,-77.3201029,5103130
SCH,75,Prince William County,600,Belmont Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,46,10,NA,13,Belmont Elementary Prince William County,38.6570041,-77.2387533,5103130
SCH,75,Prince William County,840,Bennett Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,66,NA,64,20,NA,12,Bennett Elementary Prince William County,38.7280936,-77.4633698,5103130
SCH,75,Prince William County,860,Bristow Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,59,17,NA,3,Bristow Run Elementary Prince William County,38.7618516,-77.5892714,5103130
SCH,75,Prince William County,950,Buckland Mills Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,83,NA,86,25,NA,14,Buckland Mills Elementary Prince William County,38.7980807,-77.6357572,5103130
SCH,75,Prince William County,620,C.A. Sinclair Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,34,10,NA,0,C.A. Sinclair Elementary Prince William County,38.787477,-77.5068964,5103130
SCH,75,Prince William County,900,Cedar Point Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,76,NA,77,27,NA,13,Cedar Point Elementary Prince William County,38.7340881,-77.5708078,5103130
SCH,75,Prince William County,970,Chris Yung Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,73,15,NA,16,Chris Yung Elementary Prince William County,38.7744892,-77.5712842,5103130
SCH,75,Prince William County,660,Coles Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,86,NA,76,26,NA,18,Coles Elementary Prince William County,38.6587413,-77.429101,5103130
SCH,75,Prince William County,309,Covington-Harper Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,64,21,NA,14,Covington-Harper Elementary Prince William County,38.5714528,-77.2874727,5103130
SCH,75,Prince William County,610,Dale City Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,54,16,NA,6,Dale City Elementary Prince William County,38.6368377,-77.3138654,5103130
SCH,75,Prince William County,280,Dumfries Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,35,20,NA,2,Dumfries Elementary Prince William County,38.5683514,-77.3313207,5103130
SCH,75,Prince William County,580,Elizabeth Vaughan Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,47,7,NA,3,Elizabeth Vaughan Elementary Prince William County,38.65205,-77.278993,5103130
SCH,75,Prince William County,120,Enterprise Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,53,10,NA,3,Enterprise Elementary Prince William County,38.6511036,-77.3610563,5103130
SCH,75,Prince William County,370,Fannie W. Fitzgerald Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,61,NA,59,9,NA,9,Fannie W. Fitzgerald Elementary Prince William County,38.6168774,-77.3100257,5103130
SCH,75,Prince William County,450,Featherstone Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,46,9,NA,1,Featherstone Elementary Prince William County,38.6311402,-77.2664669,5103130
SCH,75,Prince William County,630,George G. Tyler Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,58,16,NA,8,George G. Tyler Elementary Prince William County,38.8058235,-77.621479,5103130
SCH,75,Prince William County,770,George P. Mullen Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,43,8,NA,3,George P. Mullen Elementary Prince William County,38.7844239,-77.5314244,5103130
SCH,75,Prince William County,340,Glenkirk Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,83,26,NA,17,Glenkirk Elementary Prince William County,38.7690863,-77.6163225,5103130
SCH,75,Prince William County,250,Haymarket Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,72,25,NA,19,Haymarket Elementary Prince William County,38.8064476,-77.6513537,5103130
SCH,75,Prince William County,220,J.W. Alvey Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,96,NA,82,32,NA,15,J.W. Alvey Elementary Prince William County,38.8413769,-77.6548534,5103130
SCH,75,Prince William County,319,John D. Jenkins Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,NA,NA,48,NA,NA,3,John D. Jenkins Elementary Prince William County,38.6674919,-77.3308486,5103130
SCH,75,Prince William County,130,John F. Pattie Sr. Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,76,21,NA,10,John F. Pattie Sr. Elementary Prince William County,38.6055522,-77.3486527,5103130
SCH,75,Prince William County,70,Kerrydale Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,44,9,NA,0,Kerrydale Elementary Prince William County,38.6680329,-77.3449264,5103130
SCH,75,Prince William County,306,Kyle R. Wilson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,70,18,NA,11,Kyle R. Wilson Elementary Prince William County,38.6337439,-77.3795501,5103130
SCH,75,Prince William County,180,Lake Ridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,68,11,NA,11,Lake Ridge Elementary Prince William County,38.6959249,-77.3123523,5103130
SCH,75,Prince William County,830,Leesylvania Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,71,NA,62,13,NA,12,Leesylvania Elementary Prince William County,38.6044138,-77.2837947,5103130
SCH,75,Prince William County,460,Loch Lomond Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,52,8,NA,7,Loch Lomond Elementary Prince William County,38.7850347,-77.4788218,5103130
SCH,75,Prince William County,160,Martin Luther King Jr. Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,72,17,NA,11,Martin Luther King Jr. Elementary Prince William County,38.6677698,-77.3799759,5103130
SCH,75,Prince William County,570,Marumsco Hills Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,39,6,NA,3,Marumsco Hills Elementary Prince William County,38.6456636,-77.2811912,5103130
SCH,75,Prince William County,231,Mary G. Porter Traditional,Combined,1,8,English: Reading,Gr 3,English Reading,88,NA,81,21,NA,14,Mary G. Porter Traditional Prince William County,38.617526,-77.2774081,5103130
SCH,75,Prince William County,240,Mary Williams Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,56,12,NA,7,Mary Williams Elementary Prince William County,38.5920194,-77.304225,5103130
SCH,75,Prince William County,30,Minnieville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,74,20,NA,7,Minnieville Elementary Prince William County,38.6530361,-77.3449937,5103130
SCH,75,Prince William County,800,Montclair Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,84,NA,56,21,NA,8,Montclair Elementary Prince William County,38.6259159,-77.3580564,5103130
SCH,75,Prince William County,810,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,76,22,NA,19,Mountain View Elementary Prince William County,38.8365859,-77.6264801,5103130
SCH,75,Prince William County,700,Neabsco Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,49,NA,52,6,NA,5,Neabsco Elementary Prince William County,38.6256384,-77.324994,5103130
SCH,75,Prince William County,260,Occoquan Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,77,NA,68,19,NA,11,Occoquan Elementary Prince William County,38.6717879,-77.2594912,5103130
SCH,75,Prince William County,820,Old Bridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,90,26,NA,33,Old Bridge Elementary Prince William County,38.6827397,-77.3052311,5103130
SCH,75,Prince William County,945,Pennington Traditional,Combined,1,8,English: Reading,Gr 3,English Reading,83,NA,81,21,NA,17,Pennington Traditional Prince William County,38.7542088,-77.483139,5102360
SCH,75,Prince William County,110,Piney Branch Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,77,NA,73,15,NA,10,Piney Branch Elementary Prince William County,38.7744914,-77.5944446,5103130
SCH,75,Prince William County,550,Potomac View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,48,NA,49,3,NA,0,Potomac View Elementary Prince William County,38.635883,-77.2555199,5103130
SCH,75,Prince William County,440,R. Dean Kilby Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,44,8,NA,11,R. Dean Kilby Elementary Prince William County,38.6583828,-77.2689915,5103130
SCH,75,Prince William County,750,River Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,74,9,NA,14,River Oaks Elementary Prince William County,38.5844085,-77.2950039,5103130
SCH,75,Prince William County,40,Rockledge Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,70,NA,78,16,NA,18,Rockledge Elementary Prince William County,38.6839097,-77.2767573,5103130
