"","Tract","GEOID","NAME","ChildcareAware-0yr-min","ChildcareAware-1yr-min","ChildcareAware-2-3yr-min","ChildcareAware-4-5yr-min","ChildcareAware-5-12yr-min","ChildcareAware-0yr-avg","ChildcareAware-1yr-avg","ChildcareAware-2-3yr-avg","ChildcareAware-4-5yr-avg","ChildcareAware-5-12yr-avg","ChildcareAware-0yr-max","ChildcareAware-1yr-max","ChildcareAware-2-3yr-max","ChildcareAware-4-5yr-max","ChildcareAware-5-12yr-max"
"730","51710006602","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"731","51165011802","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"732","51710006200","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"733","51121020302","51121","Montgomery",600,600,580,500,560,756,752,728,632,560,880,880,880,765,560
"734","51193010200","51193","Westmoreland",809.897334224166,727.815818999028,421.046011499838,413.743819241983,518.746619047619,852.878988500162,742.797060252672,557.184936831876,510.423769031422,548.043968253968,901.141352850664,758.76684888241,665.731908001296,614.415925655977,580.45776984127
"735","51085320702","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"736","51059491704","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"737","51143010700","51143","Pittsylvania",530.307277777778,506.668388888889,435.6,407.6,404.461111111111,657.666666666667,620.361111111111,516.8,476,430.283333333333,800.344444444444,751.616666666667,600.4,552.4,455.416666666667
"738","51031020500","51031","Campbell",560,500,440,420,440,608,544,500,472,500,704,640,560,560,560
"739","51059422403","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"740","51760020600","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"741","51173030600","51173","Smyth",400,400,360,360,376.25,400,400,360,360,376.25,400,400,360,360,376.25
"742","51141030202","51141","Patrick",500,400,400,400,400,500,400,400,400,400,500,400,400,400,400
"743","51087200149","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"744","51700032211","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"745","51840000201","51840","Winchester",760,760,740,600,280,812,784,744,680,508,840,800,760,720,864
"746","51069050200","51069","Frederick",700,680,500,500,280,812,788,624,600,508,1024,984,944,864,864
"747","51700031500","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"748","51810046011","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"749","51143010801","51143","Pittsylvania",530.307277777778,506.668388888889,435.6,407.6,404.461111111111,657.666666666667,620.361111111111,516.8,476,430.283333333333,800.344444444444,751.616666666667,600.4,552.4,455.416666666667
"750","51087200143","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"751","51173030701","51173","Smyth",400,400,360,360,376.25,400,400,360,360,376.25,400,400,360,360,376.25
"752","51031020900","51031","Campbell",560,500,440,420,440,608,544,500,472,500,704,640,560,560,560
"753","51085320805","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"754","51800075402","51800","Suffolk",680,680,520,520,604,796,744,624,604,604,912,812,732,672,604
"755","51087200145","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"756","51650010400","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"757","51013100900","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"758","51840000301","51840","Winchester",760,760,740,600,280,812,784,744,680,508,840,800,760,720,864
"759","51810046015","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"760","51041100409","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"761","51520020400","51520","Bristol",440,420,420,380,380,460,452,440,420,400,500,500,460,460,420
"762","51041100507","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"763","51550021506","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"764","51033030300","51033","Caroline",750,600,134,134,520,858,600,388,324,520,973,600,520,520,520
"765","51165010801","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"766","51095080207","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"767","51003011000","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"768","51155980100","51155","Pulaski",519.466666666667,486.4,500,500,500,609.066666666667,569.973333333333,500,500,500,674.933333333333,633.866666666667,500,500,500
"769","51177020201","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"770","51059420503","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"771","51041100212","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"772","51087200153","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"773","51041100919","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"774","51041100926","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"775","51810045426","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"776","51710005902","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"777","51179010217","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"778","51001090401","51001","Accomack",600,600,560,560,560,600,600,560,560,560,600,600,560,560,560
"779","51155210500","51155","Pulaski",519.466666666667,486.4,500,500,500,609.066666666667,569.973333333333,500,500,500,674.933333333333,633.866666666667,500,500,500
"780","51710000901","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"781","51810042202","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"782","51175200100","51175","Southampton",750.885,746.718333333333,440,440,440,940,902.833333333333,440,440,440,1130.66666666667,1065.5,440,440,440
"783","51023040304","51023","Botetourt",760,580,540,540,447.533333333333,760,668,548,548,448.822222222222,760,760,560,560,450.933333333333
"784","51147930101","51147","Prince Edward",657.846240079365,616.035724206349,517.035142857143,487.203714285714,471.076388888889,770.511904761905,719.046626984127,613.998285714286,580.136285714286,557.020833333333,884.19246031746,835.806547619048,701.954571428571,674.836857142857,636.294642857143
"785","51740212400","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"786","51097950500","51097","King and Queen",791.301079365079,716.431238095238,540.28253968254,497.465714285714,537.68,869.31746031746,768.438095238095,643.676190476191,583.987301587302,582.133333333333,961.901587301587,827.62380952381,741.239682539683,690.414285714286,632.946666666667
"787","51550021012","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"788","51185020301","51185","Tazewell",548,524,504,472,407.25,548,524,504,472,407.25,548,524,504,472,407.25
"789","51059430802","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"790","51760010500","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"791","51185021101","51185","Tazewell",548,524,504,472,407.25,548,524,504,472,407.25,548,524,504,472,407.25
"792","51059430902","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"793","51029930102","51029","Buckingham",662.551666666667,606.718333333333,540.933333333333,475.6,427.166666666667,770,708.166666666667,636.8,589.733333333333,507.166666666667,875.666666666667,816.5,727.866666666667,704.133333333333,582.5
"794","51155210700","51155","Pulaski",519.466666666667,486.4,500,500,500,609.066666666667,569.973333333333,500,500,500,674.933333333333,633.866666666667,500,500,500
"795","51141030101","51141","Patrick",500,400,400,400,400,500,400,400,400,400,500,400,400,400,400
"796","51041100211","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"797","51053840400","51053","Dinwiddie",783.54,766.873333333333,569.5,564.5,564.666666666667,904,867.333333333333,717,694.5,670,1030.66666666667,990,846.5,818.5,770
"798","51161030203","51161","Roanoke",780,740,500,500,596,1304,1204,736,672,596,1480,1360,932,792,600
"799","51550021504","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"800","51770002200","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"801","51760011000","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"802","51041100702","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"803","51077060300","51077","Grayson",420,380,340,340,345,420,380,340,340,345,420,380,340,340,345
"804","51173030702","51173","Smyth",400,400,360,360,376.25,400,400,360,360,376.25,400,400,360,360,376.25
"805","51177020114","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"806","51740212300","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"807","51650010306","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"808","51053840602","51053","Dinwiddie",783.54,766.873333333333,569.5,564.5,564.666666666667,904,867.333333333333,717,694.5,670,1030.66666666667,990,846.5,818.5,770
"809","51600300400","51600","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"810","51510200305","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"811","51029930201","51029","Buckingham",662.551666666667,606.718333333333,540.933333333333,475.6,427.166666666667,770,708.166666666667,636.8,589.733333333333,507.166666666667,875.666666666667,816.5,727.866666666667,704.133333333333,582.5
"812","51059450701","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"813","51013101409","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"814","51650010200","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"815","51810041003","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"816","51550021101","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"817","51550021407","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"818","51165011400","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"819","51083930602","51083","Halifax",571.536388888889,513.341944444444,510,410,428.972222222222,640.333333333333,577.805555555556,508,408,498.083333333333,737.722222222222,678.083333333333,510,410,563.75
"820","51041100929","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"821","51770002302","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"822","51085321202","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"823","51003010701","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"824","51059461201","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"825","51760071004","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"826","51107611017","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"827","51093280105","51093","Isle of Wight",1100,1100,400,400,468,1100,1100,700,588,468,1100,1100,1000,780,468
"828","51059440503","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"829","51115951301","51115","Mathews",837.553190476191,747.055571428572,592.088095238095,549.705714285714,514.733333333333,893.511904761905,805.971428571429,687.042857142857,627.609523809524,573.555555555556,960.598809523809,860.807142857143,778.995238095238,717.364285714286,639.677777777778
"830","51047930103","51047","Culpeper",900,736,500,500,515,908,808,700,604,601,920,880,880,800,690
"831","51700032117","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"832","51093280200","51093","Isle of Wight",1100,1100,400,400,468,1100,1100,700,588,468,1100,1100,1000,780,468
"833","51059492201","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"834","51025930302","51025","Brunswick",737.841041732804,709.787992791005,484,484,505.014308767952,855.668849206349,811.991117724868,484,484,584.329359410431,983.842466931217,936.115218253968,484,484,661.236765306122
"835","51710000902","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"836","51023040402","51023","Botetourt",760,580,540,540,447.533333333333,760,668,548,548,448.822222222222,760,760,560,560,450.933333333333
"837","51167030202","51167","Russell",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"838","51041100817","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"839","51085320400","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"840","51031020403","51031","Campbell",560,500,440,420,440,608,544,500,472,500,704,640,560,560,560
"841","51197050102","51197","Wythe",485.6,452.8,433.402777777778,422.236111111111,414.520833333333,533.3,496.48,451.944444444444,437.194444444444,414.520833333333,567.2,528.4,469.944444444444,451.121527777778,414.604166666667
"842","51199050402","51199","York",813.33937281746,730.30943234127,628.41263640873,578.119944940476,490.980423280423,906.17876984127,836.475257936508,734.315758928571,673.671609623016,574.23897707231,1015.08906746032,941.491845238095,849.456669146826,784.521450892857,671.005996472663
"843","51163930400","51163","Rockbridge",664.505198412698,596.667896825397,552.323809523809,521.561904761905,428.19126984127,681.190476190476,636.353174603175,573.495238095238,549.67619047619,450.899206349206,697.579365079365,677.916666666667,594.361904761905,577.733333333333,473.335714285714
"844","51770002100","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"845","51047930104","51047","Culpeper",900,736,500,500,515,908,808,700,604,601,920,880,880,800,690
"846","51085320601","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"847","51105950500","51105","Lee",591.111111111111,560,545.925925925926,508.148148148148,443.703703703704,594.074074074074,564.740740740741,548.888888888889,514.074074074074,446.666666666667,600,571.851851851852,551.851851851852,520,449.62962962963
"848","51041100936","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"849","51155210202","51155","Pulaski",519.466666666667,486.4,500,500,500,609.066666666667,569.973333333333,500,500,500,674.933333333333,633.866666666667,500,500,500
"850","51700032006","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"851","51005080301","51005","Alleghany",648,574.666666666667,534.666666666667,502.666666666667,400,648,604,537.333333333333,505.333333333333,400,648,634.666666666667,541.333333333333,509.333333333333,400
"852","51153901222","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"853","51153901233","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"854","51013103404","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"855","51119951200","51119","Middlesex",825.513580498866,742.575598639456,552.099433106576,511.04693877551,520.808333333333,879.000566893424,784.184353741496,648.71156462585,588.709977324263,567.861111111111,943.252324263039,825.73843537415,736.304535147392,676.845918367347,620.134722222222
