"geoid","year","NAME","measure","region_type","value"
51059481201,2021,"Census Tract 4812.01, Fairfax County, Virginia","average_years_schooling","tract",16.1493839835729
51059481202,2021,"Census Tract 4812.02, Fairfax County, Virginia","average_years_schooling","tract",14.1390134529148
51059481400,2021,"Census Tract 4814, Fairfax County, Virginia","average_years_schooling","tract",15.5595519941723
51059481500,2021,"Census Tract 4815, Fairfax County, Virginia","average_years_schooling","tract",16.3147921760391
51059481600,2021,"Census Tract 4816, Fairfax County, Virginia","average_years_schooling","tract",16.818998470948
51059481701,2021,"Census Tract 4817.01, Fairfax County, Virginia","average_years_schooling","tract",16.2919928427645
51059481702,2021,"Census Tract 4817.02, Fairfax County, Virginia","average_years_schooling","tract",15.8278347657333
51059481900,2021,"Census Tract 4819, Fairfax County, Virginia","average_years_schooling","tract",16.151908075058
51059482001,2021,"Census Tract 4820.01, Fairfax County, Virginia","average_years_schooling","tract",16.8312985571587
51059482002,2021,"Census Tract 4820.02, Fairfax County, Virginia","average_years_schooling","tract",16.6504755434783
51059482100,2021,"Census Tract 4821, Fairfax County, Virginia","average_years_schooling","tract",15.5677179962894
51059482201,2021,"Census Tract 4822.01, Fairfax County, Virginia","average_years_schooling","tract",14.8853550295858
51059482203,2021,"Census Tract 4822.03, Fairfax County, Virginia","average_years_schooling","tract",16.7799525504152
51059482204,2021,"Census Tract 4822.04, Fairfax County, Virginia","average_years_schooling","tract",16.4869029275809
51059482205,2021,"Census Tract 4822.05, Fairfax County, Virginia","average_years_schooling","tract",16.3881081081081
51059482206,2021,"Census Tract 4822.06, Fairfax County, Virginia","average_years_schooling","tract",15.6771428571429
51059482301,2021,"Census Tract 4823.01, Fairfax County, Virginia","average_years_schooling","tract",16.413856812933
51059482302,2021,"Census Tract 4823.02, Fairfax County, Virginia","average_years_schooling","tract",14.1835716212571
51059482303,2021,"Census Tract 4823.03, Fairfax County, Virginia","average_years_schooling","tract",15.8427614439896
51059482400,2021,"Census Tract 4824, Fairfax County, Virginia","average_years_schooling","tract",16.6003694581281
51059482502,2021,"Census Tract 4825.02, Fairfax County, Virginia","average_years_schooling","tract",15.9881259679917
51059482503,2021,"Census Tract 4825.03, Fairfax County, Virginia","average_years_schooling","tract",16.2428252995263
51059482504,2021,"Census Tract 4825.04, Fairfax County, Virginia","average_years_schooling","tract",16.4459872611465
51059482505,2021,"Census Tract 4825.05, Fairfax County, Virginia","average_years_schooling","tract",16.6962548638132
51059482506,2021,"Census Tract 4825.06, Fairfax County, Virginia","average_years_schooling","tract",15.7402957486137
51059482507,2021,"Census Tract 4825.07, Fairfax County, Virginia","average_years_schooling","tract",15.0958447073097
51059482601,2021,"Census Tract 4826.01, Fairfax County, Virginia","average_years_schooling","tract",15.8723789553946
51059482603,2021,"Census Tract 4826.03, Fairfax County, Virginia","average_years_schooling","tract",15.7551210428305
51059482604,2021,"Census Tract 4826.04, Fairfax County, Virginia","average_years_schooling","tract",16.5827458878818
51059490101,2021,"Census Tract 4901.01, Fairfax County, Virginia","average_years_schooling","tract",14.7724331320104
51059490104,2021,"Census Tract 4901.04, Fairfax County, Virginia","average_years_schooling","tract",14.1489021956088
51059490105,2021,"Census Tract 4901.05, Fairfax County, Virginia","average_years_schooling","tract",14.6831425598335
51059490501,2021,"Census Tract 4905.01, Fairfax County, Virginia","average_years_schooling","tract",14.6844311377246
51059490502,2021,"Census Tract 4905.02, Fairfax County, Virginia","average_years_schooling","tract",15.5760954616588
51059491000,2021,"Census Tract 4910, Fairfax County, Virginia","average_years_schooling","tract",16.0102827763496
51059491101,2021,"Census Tract 4911.01, Fairfax County, Virginia","average_years_schooling","tract",15.5305367057372
51059491102,2021,"Census Tract 4911.02, Fairfax County, Virginia","average_years_schooling","tract",14.3191327500951
51059491103,2021,"Census Tract 4911.03, Fairfax County, Virginia","average_years_schooling","tract",14.7136612021858
51059491201,2021,"Census Tract 4912.01, Fairfax County, Virginia","average_years_schooling","tract",14.5824340527578
51059491202,2021,"Census Tract 4912.02, Fairfax County, Virginia","average_years_schooling","tract",14.9837545126354
51059491301,2021,"Census Tract 4913.01, Fairfax County, Virginia","average_years_schooling","tract",14.677072347606
51059491302,2021,"Census Tract 4913.02, Fairfax County, Virginia","average_years_schooling","tract",14.9069981583794
51059491303,2021,"Census Tract 4913.03, Fairfax County, Virginia","average_years_schooling","tract",13.9761761158022
51059491401,2021,"Census Tract 4914.01, Fairfax County, Virginia","average_years_schooling","tract",14.5858974358974
51059491402,2021,"Census Tract 4914.02, Fairfax County, Virginia","average_years_schooling","tract",15.0230031948882
51059491403,2021,"Census Tract 4914.03, Fairfax County, Virginia","average_years_schooling","tract",15.8006819590825
51059491404,2021,"Census Tract 4914.04, Fairfax County, Virginia","average_years_schooling","tract",15.0848546315078
51059491405,2021,"Census Tract 4914.05, Fairfax County, Virginia","average_years_schooling","tract",16.2903918411165
51059491501,2021,"Census Tract 4915.01, Fairfax County, Virginia","average_years_schooling","tract",15.4141843971631
51059491502,2021,"Census Tract 4915.02, Fairfax County, Virginia","average_years_schooling","tract",16.3440261237034
51059491601,2021,"Census Tract 4916.01, Fairfax County, Virginia","average_years_schooling","tract",14.1419574914721
51059491602,2021,"Census Tract 4916.02, Fairfax County, Virginia","average_years_schooling","tract",14.0526921306949
51059491701,2021,"Census Tract 4917.01, Fairfax County, Virginia","average_years_schooling","tract",16.0068087625814
51059491703,2021,"Census Tract 4917.03, Fairfax County, Virginia","average_years_schooling","tract",15.7889344262295
51059491704,2021,"Census Tract 4917.04, Fairfax County, Virginia","average_years_schooling","tract",15.7629469122427
51059491705,2021,"Census Tract 4917.05, Fairfax County, Virginia","average_years_schooling","tract",15.5677339901478
51059491706,2021,"Census Tract 4917.06, Fairfax County, Virginia","average_years_schooling","tract",14.9304713019132
51059491707,2021,"Census Tract 4917.07, Fairfax County, Virginia","average_years_schooling","tract",15.238493185909
51059491801,2021,"Census Tract 4918.01, Fairfax County, Virginia","average_years_schooling","tract",15.5330748175182
51059491802,2021,"Census Tract 4918.02, Fairfax County, Virginia","average_years_schooling","tract",15.4029249682069
51059491803,2021,"Census Tract 4918.03, Fairfax County, Virginia","average_years_schooling","tract",15.2962037962038
51059492000,2021,"Census Tract 4920, Fairfax County, Virginia","average_years_schooling","tract",16.5355559838119
51059492100,2021,"Census Tract 4921, Fairfax County, Virginia","average_years_schooling","tract",16.0666873449132
51059492201,2021,"Census Tract 4922.01, Fairfax County, Virginia","average_years_schooling","tract",16.0406144781145
51059492202,2021,"Census Tract 4922.02, Fairfax County, Virginia","average_years_schooling","tract",16.3283767038414
51059492203,2021,"Census Tract 4922.03, Fairfax County, Virginia","average_years_schooling","tract",15.8660649819495
51059492300,2021,"Census Tract 4923, Fairfax County, Virginia","average_years_schooling","tract",15.5985768103809
51059492400,2021,"Census Tract 4924, Fairfax County, Virginia","average_years_schooling","tract",14.4262380088151
51059492500,2021,"Census Tract 4925, Fairfax County, Virginia","average_years_schooling","tract",15.9288480154889
51059980100,2021,"Census Tract 9801, Fairfax County, Virginia","average_years_schooling","tract",19
51059980200,2021,"Census Tract 9802, Fairfax County, Virginia","average_years_schooling","tract",NA
51059980300,2021,"Census Tract 9803, Fairfax County, Virginia","average_years_schooling","tract",NA
51107610101,2021,"Census Tract 6101.01, Loudoun County, Virginia","average_years_schooling","tract",14.4825355756792
51107610102,2021,"Census Tract 6101.02, Loudoun County, Virginia","average_years_schooling","tract",14.8071654373024
51107610201,2021,"Census Tract 6102.01, Loudoun County, Virginia","average_years_schooling","tract",14.8233631653321
51107610202,2021,"Census Tract 6102.02, Loudoun County, Virginia","average_years_schooling","tract",15.2728152654867
51107610300,2021,"Census Tract 6103, Loudoun County, Virginia","average_years_schooling","tract",15.4769298245614
51107610400,2021,"Census Tract 6104, Loudoun County, Virginia","average_years_schooling","tract",15.2620005748778
51107610503,2021,"Census Tract 6105.03, Loudoun County, Virginia","average_years_schooling","tract",15.5400629811057
51107610504,2021,"Census Tract 6105.04, Loudoun County, Virginia","average_years_schooling","tract",14.4384809669854
51107610505,2021,"Census Tract 6105.05, Loudoun County, Virginia","average_years_schooling","tract",12.7586280814577
51107610506,2021,"Census Tract 6105.06, Loudoun County, Virginia","average_years_schooling","tract",14.7577737130912
51107610507,2021,"Census Tract 6105.07, Loudoun County, Virginia","average_years_schooling","tract",15.8500483325278
51107610601,2021,"Census Tract 6106.01, Loudoun County, Virginia","average_years_schooling","tract",15.3391455176191
51107610602,2021,"Census Tract 6106.02, Loudoun County, Virginia","average_years_schooling","tract",15.4128571428571
51107610603,2021,"Census Tract 6106.03, Loudoun County, Virginia","average_years_schooling","tract",14.4211632796076
51107610604,2021,"Census Tract 6106.04, Loudoun County, Virginia","average_years_schooling","tract",15.0783989092326
51107610701,2021,"Census Tract 6107.01, Loudoun County, Virginia","average_years_schooling","tract",15.5684253915911
51107610702,2021,"Census Tract 6107.02, Loudoun County, Virginia","average_years_schooling","tract",14.4675951717734
51107610703,2021,"Census Tract 6107.03, Loudoun County, Virginia","average_years_schooling","tract",15.7023182297155
51107610800,2021,"Census Tract 6108, Loudoun County, Virginia","average_years_schooling","tract",15.2614360162131
51107610900,2021,"Census Tract 6109, Loudoun County, Virginia","average_years_schooling","tract",14.5691149635037
51107611002,2021,"Census Tract 6110.02, Loudoun County, Virginia","average_years_schooling","tract",15.0443652849741
51107611004,2021,"Census Tract 6110.04, Loudoun County, Virginia","average_years_schooling","tract",15.5902150714168
51107611005,2021,"Census Tract 6110.05, Loudoun County, Virginia","average_years_schooling","tract",15.533781889543
51107611006,2021,"Census Tract 6110.06, Loudoun County, Virginia","average_years_schooling","tract",15.3926605504587
51107611009,2021,"Census Tract 6110.09, Loudoun County, Virginia","average_years_schooling","tract",15.7105401844532
51107611010,2021,"Census Tract 6110.10, Loudoun County, Virginia","average_years_schooling","tract",15.3547565118913
51107611011,2021,"Census Tract 6110.11, Loudoun County, Virginia","average_years_schooling","tract",15.0640635564571
51107611012,2021,"Census Tract 6110.12, Loudoun County, Virginia","average_years_schooling","tract",15.883642765685
51107611013,2021,"Census Tract 6110.13, Loudoun County, Virginia","average_years_schooling","tract",15.5808492688414
51107611014,2021,"Census Tract 6110.14, Loudoun County, Virginia","average_years_schooling","tract",15.4656306037059
51107611015,2021,"Census Tract 6110.15, Loudoun County, Virginia","average_years_schooling","tract",15.4135776759683
51107611016,2021,"Census Tract 6110.16, Loudoun County, Virginia","average_years_schooling","tract",15.5675572519084
51107611017,2021,"Census Tract 6110.17, Loudoun County, Virginia","average_years_schooling","tract",15.4140625
51107611018,2021,"Census Tract 6110.18, Loudoun County, Virginia","average_years_schooling","tract",14.9738617200675
51107611019,2021,"Census Tract 6110.19, Loudoun County, Virginia","average_years_schooling","tract",15.4040552786588
51107611020,2021,"Census Tract 6110.20, Loudoun County, Virginia","average_years_schooling","tract",15.389765258216
51107611022,2021,"Census Tract 6110.22, Loudoun County, Virginia","average_years_schooling","tract",15.5326477635783
51107611023,2021,"Census Tract 6110.23, Loudoun County, Virginia","average_years_schooling","tract",16.1873986564744
51107611026,2021,"Census Tract 6110.26, Loudoun County, Virginia","average_years_schooling","tract",16.3650756143667
51107611027,2021,"Census Tract 6110.27, Loudoun County, Virginia","average_years_schooling","tract",15.3924939467312
51107611028,2021,"Census Tract 6110.28, Loudoun County, Virginia","average_years_schooling","tract",16.2372252355124
51107611029,2021,"Census Tract 6110.29, Loudoun County, Virginia","average_years_schooling","tract",15.8662254786103
51107611030,2021,"Census Tract 6110.30, Loudoun County, Virginia","average_years_schooling","tract",14.9444564512643
